Date,SO #,Production Supervisor,SO P/N,Scrap P/N,Code ID,Code Description,ItemUM,Scrap Qty,Scrap Rate,Scrap Cost
4/9/2024,1517966,DM1,101370701,100601401,294,Pull Test Samples,EA,32,1.34%,$3 
4/9/2024,1517966,DM1,101370701,100632001,550,Fixed Quantity,EA,10,4.27%,$4 
4/9/2024,1517966,DM1,101370701,100635301,148,IFU Retention Samples,EA,1,0.44%,$0 
4/9/2024,1517966,DM1,101370701,100776101,222,Material Underissue,FT,287,16.96%,$83 
4/9/2024,1517966,DM1,101370701,101474332,56,Damaged due to Disassembly of Rework Process,EA,100,4.12%,$7 
4/9/2024,1517966,DM1,101370701,101474332,265,Particulate Matter,EA,38,1.56%,$3 
4/9/2024,1517966,DM1,101370701,101474332,294,Pull Test Samples,EA,32,1.32%,$2 
4/9/2024,1517966,DM1,101370701,101475958,550,Fixed Quantity,EA,10,3.52%,$0 
4/9/2024,1518277,DM1,101374501,100373401,84,Excessive Adhesive,EA,4,0.36%,$0 
4/9/2024,1518277,DM1,101374501,100373401,220,Material Overissue,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,100373401,222,Material Underissue,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,100373401,265,Particulate Matter,EA,2,0.18%,$0 
4/9/2024,1518277,DM1,101374501,100373401,539,Short Pad,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,100374001,84,Excessive Adhesive,EA,4,0.36%,$0 
4/9/2024,1518277,DM1,101374501,100374001,220,Material Overissue,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,100374001,222,Material Underissue,EA,11,0.98%,$1 
4/9/2024,1518277,DM1,101374501,100374001,265,Particulate Matter,EA,2,0.18%,$0 
4/9/2024,1518277,DM1,101374501,100374001,539,Short Pad,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,100401103,265,Particulate Matter,EA,8,0.71%,$0 
4/9/2024,1518277,DM1,101374501,100601401,56,Damaged due to Disassembly of Rework Process,EA,12,0.94%,$1 
4/9/2024,1518277,DM1,101374501,100601401,294,Pull Test Samples,EA,32,2.50%,$3 
4/9/2024,1518277,DM1,101374501,100601401,550,Fixed Quantity,EA,116,9.06%,$9 
4/9/2024,1518277,DM1,101374501,100632001,550,Fixed Quantity,EA,10,8.20%,$4 
4/9/2024,1518277,DM1,101374501,100634601,148,IFU Retention Samples,EA,3,2.65%,$1 
4/9/2024,1518277,DM1,101374501,100634601,265,Particulate Matter,EA,1,0.88%,$0 
4/9/2024,1518277,DM1,101374501,100969901,84,Excessive Adhesive,EA,4,0.36%,$1 
4/9/2024,1518277,DM1,101374501,100969901,220,Material Overissue,EA,7,0.63%,$1 
4/9/2024,1518277,DM1,101374501,100969901,222,Material Underissue,EA,8,0.71%,$1 
4/9/2024,1518277,DM1,101374501,100969901,265,Particulate Matter,EA,2,0.18%,$0 
4/9/2024,1518277,DM1,101374501,100969901,539,Short Pad,EA,5,0.45%,$1 
4/9/2024,1518277,DM1,101374501,100970001,84,Excessive Adhesive,EA,4,0.36%,$1 
4/9/2024,1518277,DM1,101374501,100970001,220,Material Overissue,EA,51,4.55%,$8 
4/9/2024,1518277,DM1,101374501,100970001,222,Material Underissue,EA,14,1.25%,$2 
4/9/2024,1518277,DM1,101374501,100970001,265,Particulate Matter,EA,2,0.18%,$0 
4/9/2024,1518277,DM1,101374501,100970001,539,Short Pad,EA,5,0.45%,$1 
4/9/2024,1518277,DM1,101374501,101179501,84,Excessive Adhesive,EA,4,0.18%,$0 
4/9/2024,1518277,DM1,101374501,101179501,220,Material Overissue,EA,65,2.90%,$2 
4/9/2024,1518277,DM1,101374501,101179501,222,Material Underissue,EA,68,3.04%,$2 
4/9/2024,1518277,DM1,101374501,101179501,265,Particulate Matter,EA,2,0.09%,$0 
4/9/2024,1518277,DM1,101374501,101179501,539,Short Pad,EA,5,0.22%,$0 
4/9/2024,1518277,DM1,101374501,101474332,56,Damaged due to Disassembly of Rework Process,EA,12,0.90%,$1 
4/9/2024,1518277,DM1,101374501,101474332,294,Pull Test Samples,EA,32,2.41%,$2 
4/9/2024,1518277,DM1,101374501,101474332,550,Fixed Quantity,EA,116,8.72%,$8 
4/9/2024,1518277,DM1,101374501,101475482,84,Excessive Adhesive,EA,4,0.36%,$0 
4/9/2024,1518277,DM1,101374501,101475482,220,Material Overissue,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,101475482,222,Material Underissue,EA,8,0.71%,$0 
4/9/2024,1518277,DM1,101374501,101475482,265,Particulate Matter,EA,2,0.18%,$0 
4/9/2024,1518277,DM1,101374501,101475482,539,Short Pad,EA,5,0.45%,$0 
4/9/2024,1518277,DM1,101374501,101475958,550,Fixed Quantity,EA,10,5.81%,$0 
4/9/2024,1519320,DM1,101372201,100018201,65,Defective Components,EA,8,0.18%,$1 
4/9/2024,1519320,DM1,101372201,100018201,152,Incomplete Bonding,EA,40,0.89%,$6 
4/9/2024,1519320,DM1,101372201,100018201,222,Material Underissue,EA,20,0.45%,$3 
4/9/2024,1519320,DM1,101372201,100018201,265,Particulate Matter,EA,63,1.41%,$10 
4/9/2024,1519320,DM1,101372201,100018201,494,Incorrect Glue Location,EA,20,0.45%,$3 
4/9/2024,1519320,DM1,101372201,100601401,56,Damaged due to Disassembly of Rework Process,EA,61,2.43%,$5 
4/9/2024,1519320,DM1,101372201,100601401,222,Material Underissue,EA,177,7.05%,$14 
4/9/2024,1519320,DM1,101372201,100601401,294,Pull Test Samples,EA,32,1.27%,$3 
4/9/2024,1519320,DM1,101372201,100632001,550,Fixed Quantity,EA,10,4.27%,$4 
4/9/2024,1519320,DM1,101372201,100635301,148,IFU Retention Samples,EA,1,0.44%,$0 
4/9/2024,1519320,DM1,101372201,101000501,65,Defective Components,EA,8,0.18%,$1 
4/9/2024,1519320,DM1,101372201,101000501,152,Incomplete Bonding,EA,40,0.89%,$6 
4/9/2024,1519320,DM1,101372201,101000501,222,Material Underissue,EA,20,0.45%,$3 
4/9/2024,1519320,DM1,101372201,101000501,265,Particulate Matter,EA,55,1.23%,$8 
4/9/2024,1519320,DM1,101372201,101000501,494,Incorrect Glue Location,EA,20,0.45%,$3 
4/9/2024,1519320,DM1,101372201,101474332,56,Damaged due to Disassembly of Rework Process,EA,61,2.38%,$4 
4/9/2024,1519320,DM1,101372201,101474332,222,Material Underissue,EA,177,6.91%,$12 
4/9/2024,1519320,DM1,101372201,101474332,294,Pull Test Samples,EA,32,1.25%,$2 
4/9/2024,1519320,DM1,101372201,101475958,550,Fixed Quantity,EA,10,3.52%,$0 
4/9/2024,1519323,DM1,100520401,100040501,222,Material Underissue,EA,16,1.60%,$0 
4/9/2024,1519323,DM1,100520401,100040501,265,Particulate Matter,EA,19,1.90%,$1 
4/9/2024,1519323,DM1,100520401,100516301,65,Defective Components,EA,1,0.10%,$0 
4/9/2024,1519323,DM1,100520401,100516301,265,Particulate Matter,EA,5,0.50%,$1 
4/9/2024,1519323,DM1,100520401,100520301,65,Defective Components,EA,1,0.10%,$1 
4/9/2024,1519323,DM1,100520401,100520301,222,Material Underissue,EA,11,1.10%,$7 
4/9/2024,1519323,DM1,100520401,100526901,550,Fixed Quantity,EA,8,20.00%,$0 
4/9/2024,1519721,DM1,101475462,101475462,44,Continuity Fail,EA,1,0.72%,$137 
4/9/2024,1519721,DM1,101475462,101475462,174,Insulation Damage,EA,2,1.44%,$274 
4/9/2024,1519792,DM1,101475871,101474328,222,Material Underissue,EA,13,0.32%,$20 
4/9/2024,1520296,DM1,101476270,101476270,303,Q.C Sample,EA,15,0.20%,$64 
4/10/2024,1519723,DM1,101474715,100927801,550,Fixed Quantity,EA,10,0.87%,$5 
4/10/2024,1519723,DM1,101474715,100928201,24,Blade Does Not Pass Front Stop,EA,2,0.08%,$1 
4/10/2024,1519723,DM1,101474715,100928201,117,Front Stops Not Touching,EA,8,0.34%,$4 
4/10/2024,1519723,DM1,101474715,100928201,119,Fuse Switch,EA,12,0.50%,$5 
4/10/2024,1519723,DM1,101474715,100928201,159,Incorrect Configuration,EA,40,0.42%,$18 
4/10/2024,1519723,DM1,101474715,100928201,164,Incorrect/Missing Weld,EA,2,0.08%,$1 
4/10/2024,1519723,DM1,101474715,100928201,174,Insulation Damage,EA,12,0.50%,$5 
4/10/2024,1519723,DM1,101474715,100928201,211,Low Jaw Gap,EA,112,4.70%,$50 
4/10/2024,1519723,DM1,101474715,100928201,220,Material Overissue,EA,4,0.17%,$2 
4/10/2024,1519723,DM1,101474715,100928201,322,Rough Jaw Actuation,EA,4,0.17%,$2 
4/10/2024,1519723,DM1,101474715,100928201,355,Stuck Blade,EA,6,0.25%,$3 
4/10/2024,1519723,DM1,101474715,100928201,388,Wire Exposure,EA,2,0.08%,$1 
4/10/2024,1519723,DM1,101474715,100928201,630,Incorrect Insulation Orientation,EA,4,0.17%,$2 
4/10/2024,1519723,DM1,101474715,100928901,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,100928901,117,Front Stops Not Touching,EA,4,0.34%,$0 
4/10/2024,1519723,DM1,101474715,100928901,119,Fuse Switch,EA,6,0.51%,$1 
4/10/2024,1519723,DM1,101474715,100928901,159,Incorrect Configuration,EA,20,0.42%,$2 
4/10/2024,1519723,DM1,101474715,100928901,164,Incorrect/Missing Weld,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,100928901,174,Insulation Damage,EA,6,0.51%,$1 
4/10/2024,1519723,DM1,101474715,100928901,211,Low Jaw Gap,EA,56,4.72%,$7 
4/10/2024,1519723,DM1,101474715,100928901,222,Material Underissue,EA,9,0.76%,$1 
4/10/2024,1519723,DM1,101474715,100928901,322,Rough Jaw Actuation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,100928901,355,Stuck Blade,EA,3,0.25%,$0 
4/10/2024,1519723,DM1,101474715,100928901,388,Wire Exposure,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,100928901,630,Incorrect Insulation Orientation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,100929301,550,Fixed Quantity,EA,18,0.77%,$4 
4/10/2024,1519723,DM1,101474715,100929401,550,Fixed Quantity,EA,20,0.86%,$3 
4/10/2024,1519723,DM1,101474715,100929501,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,100929501,117,Front Stops Not Touching,EA,4,0.33%,$1 
4/10/2024,1519723,DM1,101474715,100929501,119,Fuse Switch,EA,6,0.50%,$1 
4/10/2024,1519723,DM1,101474715,100929501,159,Incorrect Configuration,EA,20,0.42%,$4 
4/10/2024,1519723,DM1,101474715,100929501,164,Incorrect/Missing Weld,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,100929501,174,Insulation Damage,EA,6,0.50%,$1 
4/10/2024,1519723,DM1,101474715,100929501,211,Low Jaw Gap,EA,56,4.66%,$11 
4/10/2024,1519723,DM1,101474715,100929501,222,Material Underissue,EA,48,3.99%,$9 
4/10/2024,1519723,DM1,101474715,100929501,322,Rough Jaw Actuation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,100929501,355,Stuck Blade,EA,3,0.25%,$1 
4/10/2024,1519723,DM1,101474715,100929501,388,Wire Exposure,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,100929501,630,Incorrect Insulation Orientation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101045001,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101045001,44,Continuity Fail,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101045001,117,Front Stops Not Touching,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101045001,119,Fuse Switch,EA,8,0.64%,$4 
4/10/2024,1519723,DM1,101474715,101045001,140,High Jaw Force,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101045001,159,Incorrect Configuration,EA,35,2.80%,$18 
4/10/2024,1519723,DM1,101474715,101045001,174,Insulation Damage,EA,6,0.48%,$3 
4/10/2024,1519723,DM1,101474715,101045001,210,Low Jaw Force,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101045001,211,Low Jaw Gap,EA,56,4.47%,$29 
4/10/2024,1519723,DM1,101474715,101045001,222,Material Underissue,EA,26,2.08%,$14 
4/10/2024,1519723,DM1,101474715,101045001,322,Rough Jaw Actuation,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101045001,355,Stuck Blade,EA,3,0.24%,$2 
4/10/2024,1519723,DM1,101474715,101045001,630,Incorrect Insulation Orientation,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101045101,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101045101,44,Continuity Fail,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101045101,117,Front Stops Not Touching,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101045101,119,Fuse Switch,EA,8,0.64%,$4 
4/10/2024,1519723,DM1,101474715,101045101,140,High Jaw Force,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101045101,159,Incorrect Configuration,EA,35,2.80%,$19 
4/10/2024,1519723,DM1,101474715,101045101,174,Insulation Damage,EA,6,0.48%,$3 
4/10/2024,1519723,DM1,101474715,101045101,210,Low Jaw Force,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101045101,211,Low Jaw Gap,EA,56,4.47%,$30 
4/10/2024,1519723,DM1,101474715,101045101,222,Material Underissue,EA,134,2.68%,$71 
4/10/2024,1519723,DM1,101474715,101045101,322,Rough Jaw Actuation,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101045101,355,Stuck Blade,EA,3,0.24%,$2 
4/10/2024,1519723,DM1,101474715,101045101,630,Incorrect Insulation Orientation,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101068101,24,Blade Does Not Pass Front Stop,EA,1,0.09%,$3 
4/10/2024,1519723,DM1,101474715,101068101,117,Front Stops Not Touching,EA,4,0.35%,$12 
4/10/2024,1519723,DM1,101474715,101068101,119,Fuse Switch,EA,6,0.52%,$18 
4/10/2024,1519723,DM1,101474715,101068101,159,Incorrect Configuration,EA,20,0.43%,$59 
4/10/2024,1519723,DM1,101474715,101068101,164,Incorrect/Missing Weld,EA,1,0.09%,$3 
4/10/2024,1519723,DM1,101474715,101068101,174,Insulation Damage,EA,6,0.52%,$18 
4/10/2024,1519723,DM1,101474715,101068101,211,Low Jaw Gap,EA,56,4.86%,$166 
4/10/2024,1519723,DM1,101474715,101068101,220,Material Overissue,EA,2,0.17%,$6 
4/10/2024,1519723,DM1,101474715,101068101,322,Rough Jaw Actuation,EA,2,0.17%,$6 
4/10/2024,1519723,DM1,101474715,101068101,355,Stuck Blade,EA,3,0.26%,$9 
4/10/2024,1519723,DM1,101474715,101068101,388,Wire Exposure,EA,1,0.09%,$3 
4/10/2024,1519723,DM1,101474715,101068101,630,Incorrect Insulation Orientation,EA,2,0.17%,$6 
4/10/2024,1519723,DM1,101474715,101419001,550,Fixed Quantity,EA,10,0.86%,$2 
4/10/2024,1519723,DM1,101474715,101424201,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101424201,117,Front Stops Not Touching,EA,4,0.34%,$0 
4/10/2024,1519723,DM1,101474715,101424201,119,Fuse Switch,EA,6,0.51%,$1 
4/10/2024,1519723,DM1,101474715,101424201,159,Incorrect Configuration,EA,20,0.42%,$2 
4/10/2024,1519723,DM1,101474715,101424201,164,Incorrect/Missing Weld,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101424201,174,Insulation Damage,EA,6,0.51%,$1 
4/10/2024,1519723,DM1,101474715,101424201,211,Low Jaw Gap,EA,56,4.72%,$7 
4/10/2024,1519723,DM1,101474715,101424201,222,Material Underissue,EA,33,2.78%,$4 
4/10/2024,1519723,DM1,101474715,101424201,322,Rough Jaw Actuation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101424201,355,Stuck Blade,EA,3,0.25%,$0 
4/10/2024,1519723,DM1,101474715,101424201,388,Wire Exposure,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101424201,630,Incorrect Insulation Orientation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101432101,550,Fixed Quantity,EA,10,0.86%,$2 
4/10/2024,1519723,DM1,101474715,101432301,24,Blade Does Not Pass Front Stop,EA,2,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101432301,117,Front Stops Not Touching,EA,8,0.34%,$1 
4/10/2024,1519723,DM1,101474715,101432301,119,Fuse Switch,EA,12,0.50%,$1 
4/10/2024,1519723,DM1,101474715,101432301,159,Incorrect Configuration,EA,4,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101432301,174,Insulation Damage,EA,12,0.50%,$1 
4/10/2024,1519723,DM1,101474715,101432301,211,Low Jaw Gap,EA,112,4.70%,$8 
4/10/2024,1519723,DM1,101474715,101432301,222,Material Underissue,EA,4,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101432301,322,Rough Jaw Actuation,EA,4,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101432301,355,Stuck Blade,EA,6,0.25%,$0 
4/10/2024,1519723,DM1,101474715,101432301,630,Incorrect Insulation Orientation,EA,4,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101433001,550,Fixed Quantity,EA,10,0.86%,$1 
4/10/2024,1519723,DM1,101474715,101433101,222,Material Underissue,EA,90,7.19%,$38 
4/10/2024,1519723,DM1,101474715,101433101,550,Fixed Quantity,EA,10,0.80%,$4 
4/10/2024,1519723,DM1,101474715,101433201,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101433201,117,Front Stops Not Touching,EA,4,0.33%,$3 
4/10/2024,1519723,DM1,101474715,101433201,119,Fuse Switch,EA,6,0.50%,$4 
4/10/2024,1519723,DM1,101474715,101433201,159,Incorrect Configuration,EA,20,0.41%,$13 
4/10/2024,1519723,DM1,101474715,101433201,164,Incorrect/Missing Weld,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101433201,174,Insulation Damage,EA,134,2.76%,$86 
4/10/2024,1519723,DM1,101474715,101433201,211,Low Jaw Gap,EA,56,4.62%,$36 
4/10/2024,1519723,DM1,101474715,101433201,322,Rough Jaw Actuation,EA,2,0.17%,$1 
4/10/2024,1519723,DM1,101474715,101433201,355,Stuck Blade,EA,3,0.25%,$2 
4/10/2024,1519723,DM1,101474715,101433201,388,Wire Exposure,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101433201,630,Incorrect Insulation Orientation,EA,2,0.17%,$1 
4/10/2024,1519723,DM1,101474715,101465052,220,Material Overissue,EA,58,5.21%,$56 
4/10/2024,1519723,DM1,101474715,101467101,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$6 
4/10/2024,1519723,DM1,101474715,101467101,65,Defective Components,EA,8,0.67%,$46 
4/10/2024,1519723,DM1,101474715,101467101,117,Front Stops Not Touching,EA,4,0.34%,$23 
4/10/2024,1519723,DM1,101474715,101467101,119,Fuse Switch,EA,6,0.51%,$34 
4/10/2024,1519723,DM1,101474715,101467101,159,Incorrect Configuration,EA,20,0.42%,$114 
4/10/2024,1519723,DM1,101474715,101467101,164,Incorrect/Missing Weld,EA,1,0.08%,$6 
4/10/2024,1519723,DM1,101474715,101467101,174,Insulation Damage,EA,6,0.51%,$34 
4/10/2024,1519723,DM1,101474715,101467101,211,Low Jaw Gap,EA,56,4.72%,$320 
4/10/2024,1519723,DM1,101474715,101467101,220,Material Overissue,EA,6,0.51%,$34 
4/10/2024,1519723,DM1,101474715,101467101,322,Rough Jaw Actuation,EA,2,0.17%,$11 
4/10/2024,1519723,DM1,101474715,101467101,355,Stuck Blade,EA,3,0.25%,$17 
4/10/2024,1519723,DM1,101474715,101467101,630,Incorrect Insulation Orientation,EA,2,0.17%,$11 
4/10/2024,1519723,DM1,101474715,101471224,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101471224,65,Defective Components,EA,123,10.23%,$50 
4/10/2024,1519723,DM1,101474715,101471224,117,Front Stops Not Touching,EA,4,0.33%,$2 
4/10/2024,1519723,DM1,101474715,101471224,119,Fuse Switch,EA,6,0.50%,$2 
4/10/2024,1519723,DM1,101474715,101471224,159,Incorrect Configuration,EA,20,0.42%,$8 
4/10/2024,1519723,DM1,101474715,101471224,164,Incorrect/Missing Weld,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101471224,174,Insulation Damage,EA,6,0.50%,$2 
4/10/2024,1519723,DM1,101474715,101471224,211,Low Jaw Gap,EA,56,4.66%,$23 
4/10/2024,1519723,DM1,101474715,101471224,322,Rough Jaw Actuation,EA,2,0.17%,$1 
4/10/2024,1519723,DM1,101474715,101471224,355,Stuck Blade,EA,3,0.25%,$1 
4/10/2024,1519723,DM1,101474715,101471224,388,Wire Exposure,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101471224,630,Incorrect Insulation Orientation,EA,2,0.17%,$1 
4/10/2024,1519723,DM1,101474715,101471416,265,Particulate Matter,EA,100,2.11%,$158 
4/10/2024,1519723,DM1,101474715,101471416,294,Pull Test Samples,EA,20,1.69%,$32 
4/10/2024,1519723,DM1,101474715,101471416,336,Setup Scrap,EA,8,0.68%,$13 
4/10/2024,1519723,DM1,101474715,101472806,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$2 
4/10/2024,1519723,DM1,101474715,101472806,117,Front Stops Not Touching,EA,4,0.34%,$6 
4/10/2024,1519723,DM1,101474715,101472806,119,Fuse Switch,EA,6,0.51%,$9 
4/10/2024,1519723,DM1,101474715,101472806,159,Incorrect Configuration,EA,20,0.42%,$31 
4/10/2024,1519723,DM1,101474715,101472806,164,Incorrect/Missing Weld,EA,1,0.08%,$2 
4/10/2024,1519723,DM1,101474715,101472806,174,Insulation Damage,EA,6,0.51%,$9 
4/10/2024,1519723,DM1,101474715,101472806,211,Low Jaw Gap,EA,56,4.72%,$86 
4/10/2024,1519723,DM1,101474715,101472806,220,Material Overissue,EA,1,0.08%,$2 
4/10/2024,1519723,DM1,101474715,101472806,322,Rough Jaw Actuation,EA,2,0.17%,$3 
4/10/2024,1519723,DM1,101474715,101472806,355,Stuck Blade,EA,3,0.25%,$5 
4/10/2024,1519723,DM1,101474715,101472806,388,Wire Exposure,EA,1,0.08%,$2 
4/10/2024,1519723,DM1,101474715,101472806,630,Incorrect Insulation Orientation,EA,2,0.17%,$3 
4/10/2024,1519723,DM1,101474715,101473794,220,Material Overissue,EA,11,5.82%,$23 
4/10/2024,1519723,DM1,101474715,101474240,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474240,117,Front Stops Not Touching,EA,4,0.33%,$1 
4/10/2024,1519723,DM1,101474715,101474240,119,Fuse Switch,EA,6,0.50%,$1 
4/10/2024,1519723,DM1,101474715,101474240,159,Incorrect Configuration,EA,20,0.42%,$4 
4/10/2024,1519723,DM1,101474715,101474240,164,Incorrect/Missing Weld,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474240,174,Insulation Damage,EA,6,0.50%,$1 
4/10/2024,1519723,DM1,101474715,101474240,211,Low Jaw Gap,EA,56,4.66%,$12 
4/10/2024,1519723,DM1,101474715,101474240,220,Material Overissue,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474240,322,Rough Jaw Actuation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101474240,355,Stuck Blade,EA,3,0.25%,$1 
4/10/2024,1519723,DM1,101474715,101474240,388,Wire Exposure,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474240,630,Incorrect Insulation Orientation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101474595,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474595,117,Front Stops Not Touching,EA,4,0.33%,$1 
4/10/2024,1519723,DM1,101474715,101474595,119,Fuse Switch,EA,6,0.50%,$1 
4/10/2024,1519723,DM1,101474715,101474595,159,Incorrect Configuration,EA,20,0.42%,$4 
4/10/2024,1519723,DM1,101474715,101474595,164,Incorrect/Missing Weld,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474595,174,Insulation Damage,EA,6,0.50%,$1 
4/10/2024,1519723,DM1,101474715,101474595,211,Low Jaw Gap,EA,56,4.66%,$10 
4/10/2024,1519723,DM1,101474715,101474595,220,Material Overissue,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474595,322,Rough Jaw Actuation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101474595,355,Stuck Blade,EA,3,0.25%,$1 
4/10/2024,1519723,DM1,101474715,101474595,388,Wire Exposure,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474595,630,Incorrect Insulation Orientation,EA,2,0.17%,$0 
4/10/2024,1519723,DM1,101474715,101474715,46,Cosmetic Defect,EA,6,0.13%,$648 
4/10/2024,1519723,DM1,101474715,101474715,58,Damaged Harness Cable,EA,19,0.42%,"$2,053 "
4/10/2024,1519723,DM1,101474715,101474715,119,Fuse Switch,EA,1,0.09%,$108 
4/10/2024,1519723,DM1,101474715,101474715,159,Incorrect Configuration,EA,2,0.17%,$216 
4/10/2024,1519723,DM1,101474715,101474715,211,Low Jaw Gap,EA,1,0.09%,$108 
4/10/2024,1519723,DM1,101474715,101474929,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101474929,44,Continuity Fail,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101474929,117,Front Stops Not Touching,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101474929,119,Fuse Switch,EA,8,0.65%,$4 
4/10/2024,1519723,DM1,101474715,101474929,140,High Jaw Force,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101474929,159,Incorrect Configuration,EA,35,2.84%,$18 
4/10/2024,1519723,DM1,101474715,101474929,174,Insulation Damage,EA,6,0.49%,$3 
4/10/2024,1519723,DM1,101474715,101474929,210,Low Jaw Force,EA,1,0.08%,$1 
4/10/2024,1519723,DM1,101474715,101474929,211,Low Jaw Gap,EA,56,4.55%,$28 
4/10/2024,1519723,DM1,101474715,101474929,220,Material Overissue,EA,24,1.95%,$12 
4/10/2024,1519723,DM1,101474715,101474929,222,Material Underissue,EA,58,4.71%,$29 
4/10/2024,1519723,DM1,101474715,101474929,322,Rough Jaw Actuation,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101474929,355,Stuck Blade,EA,3,0.24%,$2 
4/10/2024,1519723,DM1,101474715,101474929,630,Incorrect Insulation Orientation,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101474940,550,Fixed Quantity,EA,10,0.86%,$5 
4/10/2024,1519723,DM1,101474715,101474941,24,Blade Does Not Pass Front Stop,EA,1,0.08%,$0 
4/10/2024,1519723,DM1,101474715,101474941,44,Continuity Fail,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101474941,117,Front Stops Not Touching,EA,4,0.32%,$2 
4/10/2024,1519723,DM1,101474715,101474941,119,Fuse Switch,EA,8,0.65%,$4 
4/10/2024,1519723,DM1,101474715,101474941,140,High Jaw Force,EA,2,0.16%,$1 
4/10/2024,1519723,DM1,101474715,101474941,159,Incorrect Configuration,EA,35,2.84%,$17 
